run_id,date,time,rating,href,result,clock
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1428,/training/Mckvd,bad,1
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1422,/training/5k6h6,bad,9
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1411,/training/LgRPv,good,8
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1335,/training/7pYsb,good,7
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1328,/training/TS3hG,good,4
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1323,/training/bs5hk,good,11
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1312,/training/hCsyh,good,5
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1300,/training/Mvb8g,good,12
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1296,/training/KbfKr,good,8
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1287,/training/1kxI3,good,6
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1282,/training/HpAkQ,good,6
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1196,/training/SXjMC,bad,4
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1184,/training/0C8H7,bad,7
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1165,/training/Uq4A0,good,3
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1154,/training/9TIt2,good,18
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1146,/training/chuW8,good,4
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1123,/training/KxsJP,good,10
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1105,/training/XhEvN,good,3
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1091,/training/68DIv,bad,2
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1087,/training/bx0g5,good,3
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1073,/training/S1leb,good,3
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1049,/training/7X3Yu,bad,3
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1033,/training/uonc2,good,5
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1026,/training/7TJw9,good,3
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1006,/training/uMXwH,good,0
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1452,/training/H3eBd,bad,12
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1448,/training/I1uft,good,9
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1441,/training/pxNQO,bad,5
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1433,/training/CGWRu,bad,6
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1426,/training/EaYtJ,good,29
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1403,/training/5XL5j,good,12
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1330,/training/cA9Rj,good,3
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1323,/training/sBMdc,good,10
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1316,/training/1D7h4,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1302,/training/1U9Ff,good,9
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1296,/training/dS7QZ,good,9
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1290,/training/oFWqK,good,15
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1277,/training/879XL,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1272,/training/dh8Ng,good,11
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1198,/training/XMrLf,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1186,/training/ioTTX,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1158,/training/zGSqa,good,6
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1144,/training/Qeevm,good,8
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1135,/training/jur7V,good,7
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1120,/training/9vpMa,good,3
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1103,/training/wn5t9,good,5
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1090,/training/eD34Z,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1081,/training/kRK2Y,good,9
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1065,/training/QZiq0,good,2
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1053,/training/RjoBx,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1039,/training/Kivte,good,7
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1021,/training/pYXfa,good,4
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1001,/training/IPRee,good,0
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1430,/training/xz1hw,bad,11
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1423,/training/NWzUS,good,14
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1414,/training/0CBoj,good,11
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1339,/training/4wTjL,bad,5
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1329,/training/6pGG8,good,5
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1325,/training/ab1fg,good,7
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1310,/training/naMnG,good,14
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1306,/training/TPe2C,bad,11
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1290,/training/Qf6Ea,good,6
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1283,/training/6NsOP,good,11
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1270,/training/W8W4Y,good,7
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1186,/training/BDaaC,good,5
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1180,/training/MfgjT,good,4
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1167,/training/u4wII,good,3
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1145,/training/ZZz3g,good,6
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1142,/training/6AHgV,good,8
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1114,/training/Rc5qH,good,8
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1100,/training/MOM4G,good,9
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1096,/training/iKcck,good,2
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1085,/training/auznU,good,9
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1068,/training/WgRHl,good,13
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1057,/training/Wgj9s,good,3
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1046,/training/rOgcV,good,15
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1027,/training/Rnm2J,good,2
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1014,/training/k3nm0,good,0
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1425,/training/2Q692,bad,0
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1413,/training/myPms,good,18
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1334,/training/omc2l,good,4
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1328,/training/2P9hJ,good,8
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1318,/training/wwsx1,good,5
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1309,/training/0f00y,bad,19
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1294,/training/AcFDF,good,8
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1292,/training/lyHBo,good,10
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1279,/training/r4yOC,bad,3
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1275,/training/6elqb,good,6
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1198,/training/EC1SA,good,20
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1177,/training/uYn5z,good,14
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1161,/training/vPkGt,good,3
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1154,/training/go0iI,good,5
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1140,/training/vbz4u,good,4
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1126,/training/N7OLe,good,4
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1101,/training/jIaYZ,good,18
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1089,/training/o8V3Q,good,8
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1087,/training/N4zzQ,good,7
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1072,/training/Zk4P1,good,11
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1051,/training/Sszpv,good,5
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1044,/training/cruKb,good,6
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1017,/training/rG3TS,good,4
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1007,/training/Hq3TJ,good,0
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1411,/training/u2wBn,bad,9
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1338,/training/RNrP1,good,6
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1327,/training/uHCDZ,good,8
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1319,/training/Qnupc,good,11
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1310,/training/A17M9,good,10
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1304,/training/jWiRH,good,9
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1289,/training/yzqew,good,10
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1283,/training/Ev949,good,7
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1274,/training/g1RBJ,good,8
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1188,/training/l5My4,good,18
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1185,/training/HhJNI,good,13
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1161,/training/DCPUl,good,7
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1154,/training/T42pf,good,9
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1141,/training/ZsKEo,good,25
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1116,/training/M0n7M,good,19
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1102,/training/yZBFe,good,9
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1095,/training/UeWYt,good,3
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1079,/training/YtRsv,good,13
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1067,/training/gOZfe,good,6
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1061,/training/yht4W,good,9
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1041,/training/Yg4dd,good,5
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1034,/training/ujDaw,good,10
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1008,/training/O8Ihu,good,0
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1410,/training/gg5Ks,bad,5
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1334,/training/6HmW6,bad,3
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1328,/training/cUc66,good,8
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1318,/training/4rf0L,good,8
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1305,/training/hDRlB,good,18
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1300,/training/GEoof,good,10
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1296,/training/VnGN3,good,4
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1285,/training/Eoyxk,bad,6
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1281,/training/O5JQo,good,11
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1192,/training/6Rfdw,good,2
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1192,/training/JQ20W,good,7
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1163,/training/5fHCL,good,5
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1153,/training/Ui4bm,bad,3
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1142,/training/WB0Xv,good,17
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1122,/training/22iIv,good,7
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1102,/training/qCrY7,good,5
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1091,/training/p1QNF,good,3
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1072,/training/xOMfD,good,13
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1063,/training/KLwQO,good,20
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1054,/training/7EE1J,good,8
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1044,/training/4Nghh,good,3
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1031,/training/gnv6V,good,3
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1016,/training/fmWGi,good,0
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1431,/training/P2SU6,bad,3
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1417,/training/WeMan,good,7
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1415,/training/mWx0W,good,8
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1335,/training/uTbTl,good,12
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1322,/training/0Rg5l,good,11
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1319,/training/GqpH5,good,5
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1311,/training/hwjAg,good,38
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1299,/training/MSu9X,good,8
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1292,/training/Hgp4p,good,13
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1284,/training/ePkiY,good,4
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1275,/training/f7Pqv,good,5
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1189,/training/Hp3nO,good,8
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1175,/training/rzG76,good,12
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1163,/training/mGopG,bad,8
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1147,/training/Ls0se,good,3
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1139,/training/ijHUV,good,6
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1132,/training/LsSlr,good,14
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1115,/training/POHPo,good,3
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1097,/training/KVhic,good,8
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1086,/training/OCeQY,good,5
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1068,/training/0gWOY,good,5
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1058,/training/7Wjy9,good,5
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1043,/training/3UTL5,good,3
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1016,/training/77cFf,good,3
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1003,/training/lwN2B,good,0
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1471,/training/zUjfs,bad,11
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1462,/training/mje6y,good,6
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1450,/training/G0ncu,good,6
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1445,/training/sxJRv,good,9
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1438,/training/C00MJ,good,12
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1431,/training/CXyA9,good,7
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1422,/training/kjNk0,good,5
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1414,/training/14t4v,good,6
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1333,/training/56qNK,good,17
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1323,/training/ULu1v,good,8
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1318,/training/fiPOi,good,9
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1311,/training/mq2ze,bad,22
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1299,/training/VODR7,good,8
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1286,/training/DAcEL,good,9
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1283,/training/WCCBn,good,8
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1277,/training/CkZ7x,good,6
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1189,/training/Z4DIK,good,5
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1181,/training/xSRej,good,6
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1171,/training/6zhDm,good,5
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1158,/training/rQNhR,good,4
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1154,/training/LRnJL,good,7
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1131,/training/zkzCB,good,4
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1106,/training/8FoEt,good,3
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1091,/training/jMcfP,good,10
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1081,/training/LVXcV,good,3
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1067,/training/C7g5m,good,4
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1050,/training/TePMg,good,2
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1044,/training/TuKoD,good,4
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1021,/training/3Xmud,good,3
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1003,/training/QTkof,good,0
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1419,/training/xwZIM,bad,4
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1411,/training/Y6Ix8,good,17
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1332,/training/XgaH5,good,12
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1330,/training/VyOtc,good,4
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1319,/training/0kGEJ,good,11
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1311,/training/uPQQW,good,6
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1301,/training/nqgyT,good,6
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1297,/training/T1F6j,good,10
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1277,/training/uRjkZ,good,8
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1271,/training/EtJ0G,good,4
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1184,/training/juHmG,good,8
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1169,/training/vTTlR,good,3
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1157,/training/mLnwz,good,6
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1142,/training/TmQPy,bad,12
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1127,/training/0LN8Y,good,4
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1126,/training/Ih3Jr,good,5
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1103,/training/esohl,bad,11
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1099,/training/FvvKI,good,3
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1084,/training/b3kFR,bad,11
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1071,/training/I6Qzm,good,3
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1051,/training/CSj2K,good,7
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1047,/training/FuBag,good,3
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1035,/training/iyvlX,good,4
4e432b8a-015f-403c-8be1-583f2168ab46,2026-02-11,16:13:37,1009,/training/Ju4uC,good,0
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1296,/training/4uiuq,bad,8
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1286,/training/gKAJy,good,12
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1275,/training/ueHYu,bad,26
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1190,/training/Ulsmz,good,9
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1170,/training/cRolN,good,9
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1158,/training/x1U19,good,49
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1154,/training/GIQMN,good,7
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1130,/training/j7Wus,good,7
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1126,/training/N3d2M,good,10
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1104,/training/G8q3t,good,12
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1098,/training/UGL8o,good,7
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1088,/training/dWej8,good,5
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1074,/training/JUFpl,good,13
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1052,/training/60KZS,good,7
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1045,/training/dVQne,good,8
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1036,/training/wtBNe,good,3
55e73107-2b0f-4bca-8b2c-87f27d6e4289,2026-02-09,12:19:44,1021,/training/HhEq0,good,0
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1437,/training/OVOZy,bad,3
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1430,/training/wzhPo,bad,11
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1423,/training/3KuZU,good,11
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1400,/training/z5qIp,good,8
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1334,/training/vb8UL,good,6
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1330,/training/HACDJ,good,9
f7e5c5e3-34a4-4b53-be7f-6f5c2bcd09c0,2026-02-09,11:25:15,1317,/training/5wQkv,good,6
