run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1014,/training/k3nm0,good,0,https://lichess.org/training/k3nm0,1,2282,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1027,/training/Rnm2J,good,2,https://lichess.org/training/Rnm2J,2,2283,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1046,/training/rOgcV,good,15,https://lichess.org/training/rOgcV,3,2284,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1057,/training/Wgj9s,good,3,https://lichess.org/training/Wgj9s,4,2285,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1068,/training/WgRHl,good,13,https://lichess.org/training/WgRHl,5,2286,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1085,/training/auznU,good,9,https://lichess.org/training/auznU,6,2287,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1096,/training/iKcck,good,2,https://lichess.org/training/iKcck,7,2288,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1100,/training/MOM4G,good,9,https://lichess.org/training/MOM4G,8,2289,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1114,/training/Rc5qH,good,8,https://lichess.org/training/Rc5qH,9,2290,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1142,/training/6AHgV,good,8,https://lichess.org/training/6AHgV,10,2291,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1145,/training/ZZz3g,good,6,https://lichess.org/training/ZZz3g,11,2292,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1167,/training/u4wII,good,3,https://lichess.org/training/u4wII,12,2293,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1180,/training/MfgjT,good,4,https://lichess.org/training/MfgjT,13,2294,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1186,/training/BDaaC,good,5,https://lichess.org/training/BDaaC,14,2295,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1270,/training/W8W4Y,good,7,https://lichess.org/training/W8W4Y,15,2296,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1283,/training/6NsOP,good,11,https://lichess.org/training/6NsOP,16,2297,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1290,/training/Qf6Ea,good,6,https://lichess.org/training/Qf6Ea,17,2298,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1310,/training/naMnG,good,14,https://lichess.org/training/naMnG,19,2299,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1325,/training/ab1fg,good,7,https://lichess.org/training/ab1fg,20,2300,106
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1413,/training/myPms,good,18,https://lichess.org/training/myPms,23,2281,105
