run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
8a287bc6-d0b7-4cb0-bda6-33e53e6fc078,2026-01-15,21:28:25,1065,/training/HzQiL,bad,7,https://lichess.org/training/HzQiL,5,20,6
9aa1be8a-1e5d-4011-88d4-7addc41bcd97,2026-01-15,21:22:02,1136,/training/VzphG,bad,3,https://lichess.org/training/VzphG,10,15,5
9aa1be8a-1e5d-4011-88d4-7addc41bcd97,2026-01-15,21:22:02,1289,/training/lnEty,bad,6,https://lichess.org/training/lnEty,16,16,5
9aa1be8a-1e5d-4011-88d4-7addc41bcd97,2026-01-15,21:22:02,1325,/training/457yP,bad,5,https://lichess.org/training/457yP,21,17,5
9aa1be8a-1e5d-4011-88d4-7addc41bcd97,2026-01-15,21:22:02,1414,/training/sdlP2,bad,8,https://lichess.org/training/sdlP2,23,18,5
9aa1be8a-1e5d-4011-88d4-7addc41bcd97,2026-01-15,21:22:02,1424,/training/5jz06,bad,5,https://lichess.org/training/5jz06,24,19,5
b0662282-feb2-47b5-9e97-3ba6741947aa,2026-01-15,14:49:23,1190,/training/UlTvF,bad,4,https://lichess.org/training/UlTvF,14,11,4
b0662282-feb2-47b5-9e97-3ba6741947aa,2026-01-15,14:49:23,1293,/training/C9cLm,bad,3,https://lichess.org/training/C9cLm,17,12,4
b0662282-feb2-47b5-9e97-3ba6741947aa,2026-01-15,14:49:23,1420,/training/9zCmF,bad,7,https://lichess.org/training/9zCmF,23,13,4
b0662282-feb2-47b5-9e97-3ba6741947aa,2026-01-15,14:49:23,1425,/training/WeNKn,bad,2,https://lichess.org/training/WeNKn,24,14,4
56ff9156-a084-468b-9e09-efe9b96976c8,2026-01-15,14:44:41,1045,/training/Uwmzm,bad,3,https://lichess.org/training/Uwmzm,3,6,3
56ff9156-a084-468b-9e09-efe9b96976c8,2026-01-15,14:44:41,1063,/training/zM1PJ,bad,3,https://lichess.org/training/zM1PJ,5,7,3
56ff9156-a084-468b-9e09-efe9b96976c8,2026-01-15,14:44:41,1164,/training/iduAD,bad,7,https://lichess.org/training/iduAD,12,8,3
56ff9156-a084-468b-9e09-efe9b96976c8,2026-01-15,14:44:41,1310,/training/poFJM,bad,23,https://lichess.org/training/poFJM,19,9,3
56ff9156-a084-468b-9e09-efe9b96976c8,2026-01-15,14:44:41,1317,/training/J1whz,bad,2,https://lichess.org/training/J1whz,20,10,3
3adc31ac-83e4-49fc-8cee-e06005839197,2026-01-14,15:57:25,1552,/training/R1N0C,bad,11,https://lichess.org/training/R1N0C,32,5,2
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1013,/training/tOfxf,good,0,https://lichess.org/training/tOfxf,1,1,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1019,/training/JaIzm,good,3,https://lichess.org/training/JaIzm,2,2,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1044,/training/hmTqK,good,15,https://lichess.org/training/hmTqK,3,3,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1052,/training/ygVVk,good,5,https://lichess.org/training/ygVVk,4,4,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1075,/training/k5EM0,good,8,https://lichess.org/training/k5EM0,5,5,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1087,/training/wt3XU,good,5,https://lichess.org/training/wt3XU,6,6,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1102,/training/cjD84,good,6,https://lichess.org/training/cjD84,7,7,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1114,/training/51rfX,good,3,https://lichess.org/training/51rfX,8,8,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1125,/training/uCen2,good,9,https://lichess.org/training/uCen2,9,9,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1137,/training/vPMKQ,good,5,https://lichess.org/training/vPMKQ,10,10,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1150,/training/tpPc0,good,7,https://lichess.org/training/tpPc0,11,11,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1158,/training/y1vY4,bad,5,https://lichess.org/training/y1vY4,12,1,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1180,/training/5U9WO,good,9,https://lichess.org/training/5U9WO,13,12,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1192,/training/HLnRz,bad,11,https://lichess.org/training/HLnRz,14,2,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1275,/training/sOF4x,good,8,https://lichess.org/training/sOF4x,15,13,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1285,/training/boy8e,good,9,https://lichess.org/training/boy8e,16,14,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1293,/training/Ghgnc,good,9,https://lichess.org/training/Ghgnc,17,15,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1297,/training/LtxPj,good,7,https://lichess.org/training/LtxPj,18,16,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1312,/training/x1n7l,good,5,https://lichess.org/training/x1n7l,19,17,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1321,/training/kRiZ0,good,6,https://lichess.org/training/kRiZ0,20,18,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1324,/training/t8Eqp,good,15,https://lichess.org/training/t8Eqp,21,19,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1332,/training/9SuAQ,bad,4,https://lichess.org/training/9SuAQ,22,3,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1410,/training/NmnEp,good,9,https://lichess.org/training/NmnEp,23,20,1
08745fed-4034-46da-8e00-8db26cc87d45,2026-01-14,11:04:11,1418,/training/mgYLB,bad,9,https://lichess.org/training/mgYLB,24,4,1
