run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1003,/training/gJSjM,good,0,https://lichess.org/training/gJSjM,1,1612,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1029,/training/39QVr,good,3,https://lichess.org/training/39QVr,2,1613,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1039,/training/3dfrx,good,2,https://lichess.org/training/3dfrx,3,1614,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1061,/training/xmmen,good,5,https://lichess.org/training/xmmen,4,1615,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1076,/training/izwsK,good,4,https://lichess.org/training/izwsK,5,1616,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1103,/training/noDma,good,6,https://lichess.org/training/noDma,8,1617,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1118,/training/95NXF,good,4,https://lichess.org/training/95NXF,9,1618,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1138,/training/4W7Op,good,4,https://lichess.org/training/4W7Op,10,1619,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1145,/training/vS4UW,good,4,https://lichess.org/training/vS4UW,11,1620,75
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1146,/training/YBNNQ,good,7,https://lichess.org/training/YBNNQ,11,1601,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1163,/training/cJeQT,good,13,https://lichess.org/training/cJeQT,12,1602,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1172,/training/0jEF4,good,12,https://lichess.org/training/0jEF4,13,1603,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1195,/training/pSoL9,good,4,https://lichess.org/training/pSoL9,14,1604,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1272,/training/KMQKB,good,7,https://lichess.org/training/KMQKB,15,1605,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1292,/training/bTPz0,good,7,https://lichess.org/training/bTPz0,17,1606,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1304,/training/PFxwR,good,7,https://lichess.org/training/PFxwR,18,1607,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1311,/training/I06qz,good,4,https://lichess.org/training/I06qz,19,1608,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1325,/training/Zh5kb,good,9,https://lichess.org/training/Zh5kb,21,1609,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1332,/training/I2EJf,good,5,https://lichess.org/training/I2EJf,22,1610,74
a9bc6df8-7660-4517-968d-14789dee6f3d,2026-02-02,21:51:36,1413,/training/X0GXN,good,7,https://lichess.org/training/X0GXN,23,1611,74
