run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
41757fcf-05b5-4449-a486-ff441d6400ab,2026-01-26,20:56:40,1165,/training/DyFEn,bad,7,https://lichess.org/training/DyFEn,11,156,46
41757fcf-05b5-4449-a486-ff441d6400ab,2026-01-26,20:56:40,1174,/training/nXWWA,bad,4,https://lichess.org/training/nXWWA,12,157,46
41757fcf-05b5-4449-a486-ff441d6400ab,2026-01-26,20:56:40,1296,/training/0L9IL,bad,4,https://lichess.org/training/0L9IL,17,158,46
41757fcf-05b5-4449-a486-ff441d6400ab,2026-01-26,20:56:40,1333,/training/7f8Iy,bad,18,https://lichess.org/training/7f8Iy,22,159,46
41757fcf-05b5-4449-a486-ff441d6400ab,2026-01-26,20:56:40,1413,/training/F6hIj,bad,9,https://lichess.org/training/F6hIj,23,160,46
cfcf5dd3-c2db-48c1-bd48-c046a11c39fb,2026-01-26,20:53:33,1193,/training/xJjrr,bad,6,https://lichess.org/training/xJjrr,14,154,45
cfcf5dd3-c2db-48c1-bd48-c046a11c39fb,2026-01-26,20:53:33,1445,/training/Xp8H1,bad,16,https://lichess.org/training/Xp8H1,27,155,45
a7d7c0cf-4203-4b67-8fd3-c7a5382e628e,2026-01-26,20:44:11,1193,/training/2llpE,bad,14,https://lichess.org/training/2llpE,14,152,44
a7d7c0cf-4203-4b67-8fd3-c7a5382e628e,2026-01-26,20:44:11,1437,/training/6ApPh,bad,3,https://lichess.org/training/6ApPh,26,153,44
2b5ed01c-e7cf-415b-862c-0425a64f59e2,2026-01-26,14:09:48,1410,/training/Wj3w1,bad,11,https://lichess.org/training/Wj3w1,23,150,43
2b5ed01c-e7cf-415b-862c-0425a64f59e2,2026-01-26,14:09:48,1435,/training/VgSAy,bad,6,https://lichess.org/training/VgSAy,26,151,43
34c6dc18-5b2d-4530-971f-6431420b160a,2026-01-25,11:15:01,1179,/training/XVC4a,bad,3,https://lichess.org/training/XVC4a,13,147,42
34c6dc18-5b2d-4530-971f-6431420b160a,2026-01-25,11:15:01,1283,/training/G4EGw,bad,7,https://lichess.org/training/G4EGw,16,148,42
34c6dc18-5b2d-4530-971f-6431420b160a,2026-01-25,11:15:01,1426,/training/Os8Mm,bad,11,https://lichess.org/training/Os8Mm,25,149,42
ae502a0f-bc6b-4a3d-ada1-de6345f1138d,2026-01-23,22:53:00,1320,/training/c2TLV,bad,3,https://lichess.org/training/c2TLV,20,143,41
ae502a0f-bc6b-4a3d-ada1-de6345f1138d,2026-01-23,22:53:00,1416,/training/Mg49G,bad,8,https://lichess.org/training/Mg49G,23,144,41
ae502a0f-bc6b-4a3d-ada1-de6345f1138d,2026-01-23,22:53:00,1435,/training/S60u1,bad,5,https://lichess.org/training/S60u1,25,145,41
ae502a0f-bc6b-4a3d-ada1-de6345f1138d,2026-01-23,22:53:00,1441,/training/xX4qC,bad,7,https://lichess.org/training/xX4qC,26,146,41
96791135-5912-4ff1-a6c9-c5ad4368dcb1,2026-01-23,22:37:11,1295,/training/RrmL9,bad,13,https://lichess.org/training/RrmL9,17,141,40
96791135-5912-4ff1-a6c9-c5ad4368dcb1,2026-01-23,22:37:11,1423,/training/lkgPM,bad,14,https://lichess.org/training/lkgPM,24,142,40
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1015,/training/IURbW,good,0,https://lichess.org/training/IURbW,1,146,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1032,/training/LEcNp,good,2,https://lichess.org/training/LEcNp,2,147,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1044,/training/liIMU,good,4,https://lichess.org/training/liIMU,3,148,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1057,/training/vje8A,good,5,https://lichess.org/training/vje8A,4,149,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1072,/training/GD3KQ,good,3,https://lichess.org/training/GD3KQ,5,150,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1080,/training/e0J0h,good,7,https://lichess.org/training/e0J0h,6,151,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1091,/training/kqv3x,good,6,https://lichess.org/training/kqv3x,7,152,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1100,/training/iPsHv,good,6,https://lichess.org/training/iPsHv,8,153,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1115,/training/WiMTB,good,7,https://lichess.org/training/WiMTB,9,154,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1139,/training/frjch,good,5,https://lichess.org/training/frjch,10,155,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1156,/training/4dJRv,good,8,https://lichess.org/training/4dJRv,11,156,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1163,/training/SDGWy,good,4,https://lichess.org/training/SDGWy,12,157,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1178,/training/oCviM,good,6,https://lichess.org/training/oCviM,13,158,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1271,/training/aNBQ1,good,5,https://lichess.org/training/aNBQ1,15,159,8
78b5245a-e921-4ddd-9ec5-55fc8505261e,2026-01-15,21:37:58,1286,/training/5KGiy,good,5,https://lichess.org/training/5KGiy,17,160,8
225c2850-7d6a-4f30-b483-a2d576d98f64,2026-01-15,21:34:20,1324,/training/jOAJP,good,6,https://lichess.org/training/jOAJP,21,141,7
225c2850-7d6a-4f30-b483-a2d576d98f64,2026-01-15,21:34:20,1349,/training/K5An2,good,9,https://lichess.org/training/K5An2,22,142,7
225c2850-7d6a-4f30-b483-a2d576d98f64,2026-01-15,21:34:20,1398,/training/ORmKz,good,24,https://lichess.org/training/ORmKz,23,143,7
225c2850-7d6a-4f30-b483-a2d576d98f64,2026-01-15,21:34:20,1415,/training/GoZGR,good,6,https://lichess.org/training/GoZGR,24,144,7
225c2850-7d6a-4f30-b483-a2d576d98f64,2026-01-15,21:34:20,1424,/training/A4z9C,good,5,https://lichess.org/training/A4z9C,25,145,7
