run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1049,/training/7X3Yu,bad,3,https://lichess.org/training/7X3Yu,4,339,108
c2c13cbd-70a5-4275-a119-042fe06665ea,2026-02-13,14:30:46,1091,/training/68DIv,bad,2,https://lichess.org/training/68DIv,7,340,108
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1433,/training/CGWRu,bad,6,https://lichess.org/training/CGWRu,25,336,107
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1441,/training/pxNQO,bad,5,https://lichess.org/training/pxNQO,26,337,107
747f9ddb-a5d7-4984-85f1-0c78beb16d65,2026-02-13,12:10:01,1452,/training/H3eBd,bad,12,https://lichess.org/training/H3eBd,28,338,107
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1306,/training/TPe2C,bad,11,https://lichess.org/training/TPe2C,18,333,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1339,/training/4wTjL,bad,5,https://lichess.org/training/4wTjL,22,334,106
d4996909-b5c8-43e4-a12d-f77d1bdabe2c,2026-02-13,11:22:28,1430,/training/xz1hw,bad,11,https://lichess.org/training/xz1hw,25,335,106
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1279,/training/r4yOC,bad,3,https://lichess.org/training/r4yOC,16,330,105
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1309,/training/0f00y,bad,19,https://lichess.org/training/0f00y,19,331,105
50bd6451-b45e-401a-be1b-d39351caaf13,2026-02-13,09:40:17,1425,/training/2Q692,bad,0,https://lichess.org/training/2Q692,24,332,105
1568e10d-801f-4227-a54e-fa7337169804,2026-02-12,15:51:42,1411,/training/u2wBn,bad,9,https://lichess.org/training/u2wBn,23,329,104
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1153,/training/Ui4bm,bad,3,https://lichess.org/training/Ui4bm,11,325,103
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1285,/training/Eoyxk,bad,6,https://lichess.org/training/Eoyxk,16,326,103
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1334,/training/6HmW6,bad,3,https://lichess.org/training/6HmW6,22,327,103
8870b974-8f0e-48e3-9241-51482f7fa094,2026-02-12,10:32:36,1410,/training/gg5Ks,bad,5,https://lichess.org/training/gg5Ks,23,328,103
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1163,/training/mGopG,bad,8,https://lichess.org/training/mGopG,12,323,102
a9fa7d6d-3f49-46c2-993b-1801262960b5,2026-02-12,08:59:35,1431,/training/P2SU6,bad,3,https://lichess.org/training/P2SU6,25,324,102
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1311,/training/mq2ze,bad,22,https://lichess.org/training/mq2ze,19,321,101
b76acca3-8cc8-4865-81ba-02d0e7315b51,2026-02-11,16:25:29,1471,/training/zUjfs,bad,11,https://lichess.org/training/zUjfs,30,322,101
2469bdd7-dc06-46bf-adb3-fdb9d8941656,2026-01-19,15:05:06,1010,/training/wz9ND,good,0,https://lichess.org/training/wz9ND,1,336,17
2469bdd7-dc06-46bf-adb3-fdb9d8941656,2026-01-19,15:05:06,1027,/training/XTW7p,good,10,https://lichess.org/training/XTW7p,2,337,17
2469bdd7-dc06-46bf-adb3-fdb9d8941656,2026-01-19,15:05:06,1041,/training/sBm40,good,4,https://lichess.org/training/sBm40,3,338,17
