run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1091,/training/RoQBy,good,4,https://lichess.org/training/RoQBy,7,1541,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1100,/training/u6X6A,good,5,https://lichess.org/training/u6X6A,8,1542,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1142,/training/KRB0G,good,5,https://lichess.org/training/KRB0G,10,1543,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1149,/training/1L41e,good,13,https://lichess.org/training/1L41e,11,1544,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1169,/training/mn9Oq,good,5,https://lichess.org/training/mn9Oq,12,1545,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1183,/training/mgQQw,good,7,https://lichess.org/training/mgQQw,13,1546,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1270,/training/QZaoE,good,8,https://lichess.org/training/QZaoE,15,1547,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1288,/training/o0w47,good,4,https://lichess.org/training/o0w47,16,1548,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1292,/training/2hV2u,good,9,https://lichess.org/training/2hV2u,17,1549,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1302,/training/6fYB1,good,4,https://lichess.org/training/6fYB1,18,1550,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1310,/training/GG7LB,good,14,https://lichess.org/training/GG7LB,19,1551,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1315,/training/eq2Bm,good,9,https://lichess.org/training/eq2Bm,20,1552,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1325,/training/SiO9C,good,3,https://lichess.org/training/SiO9C,21,1553,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1327,/training/aa9KE,good,6,https://lichess.org/training/aa9KE,22,1554,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1413,/training/19sqK,good,10,https://lichess.org/training/19sqK,23,1555,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1422,/training/zkJcX,good,3,https://lichess.org/training/zkJcX,24,1556,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1434,/training/jx5I0,good,14,https://lichess.org/training/jx5I0,25,1557,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1435,/training/pmJrS,good,5,https://lichess.org/training/pmJrS,26,1558,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1446,/training/ordsX,good,4,https://lichess.org/training/ordsX,27,1559,72
612903e8-af6b-4986-a1f1-46656a36a99f,2026-02-02,21:29:52,1454,/training/QVGm5,good,4,https://lichess.org/training/QVGm5,28,1560,72
