run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1008,/training/6PXrh,good,0,https://lichess.org/training/6PXrh,1,1627,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1027,/training/7i8r3,good,3,https://lichess.org/training/7i8r3,2,1628,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1040,/training/NH961,good,9,https://lichess.org/training/NH961,3,1629,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1059,/training/ctfdd,good,9,https://lichess.org/training/ctfdd,4,1630,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1063,/training/kYHGj,good,20,https://lichess.org/training/kYHGj,5,1631,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1086,/training/WzJqm,good,12,https://lichess.org/training/WzJqm,6,1632,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1096,/training/KT7FC,good,4,https://lichess.org/training/KT7FC,7,1633,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1103,/training/hBki5,good,4,https://lichess.org/training/hBki5,8,1634,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1125,/training/u9OIA,good,17,https://lichess.org/training/u9OIA,9,1635,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1134,/training/vKi9R,good,19,https://lichess.org/training/vKi9R,10,1636,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1151,/training/zCD65,good,10,https://lichess.org/training/zCD65,11,1637,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1163,/training/dgTEj,good,6,https://lichess.org/training/dgTEj,12,1638,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1180,/training/PJOvH,good,7,https://lichess.org/training/PJOvH,13,1639,76
6f01d341-42ca-45ba-aef6-bd7bab0c846b,2026-02-03,11:19:55,1197,/training/rJOu0,good,7,https://lichess.org/training/rJOu0,14,1640,76
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1165,/training/gZJcz,good,3,https://lichess.org/training/gZJcz,12,1621,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1187,/training/59Pb4,good,17,https://lichess.org/training/59Pb4,13,1622,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1197,/training/JCbRI,good,11,https://lichess.org/training/JCbRI,14,1623,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1270,/training/kSRLL,good,5,https://lichess.org/training/kSRLL,15,1624,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1284,/training/AFgBF,good,5,https://lichess.org/training/AFgBF,16,1625,75
aeaea8dc-cfd4-4813-baa5-3c9745eed0a0,2026-02-03,08:40:41,1311,/training/UFXPv,good,3,https://lichess.org/training/UFXPv,19,1626,75
