run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1008,/training/0ZQH9,good,0,https://lichess.org/training/0ZQH9,1,444,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1014,/training/BGLOT,good,2,https://lichess.org/training/BGLOT,2,445,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1048,/training/2w4EN,good,2,https://lichess.org/training/2w4EN,3,446,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1065,/training/FAL8V,good,9,https://lichess.org/training/FAL8V,4,447,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1074,/training/Ut7iI,good,5,https://lichess.org/training/Ut7iI,5,448,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1083,/training/0aKpr,good,15,https://lichess.org/training/0aKpr,6,449,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1098,/training/E2LvL,good,5,https://lichess.org/training/E2LvL,7,450,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1115,/training/HQ3T2,good,6,https://lichess.org/training/HQ3T2,8,451,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1130,/training/uViy3,good,5,https://lichess.org/training/uViy3,9,452,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1145,/training/ics2f,good,4,https://lichess.org/training/ics2f,10,453,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1162,/training/odKfZ,good,12,https://lichess.org/training/odKfZ,11,454,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1182,/training/PV30x,good,7,https://lichess.org/training/PV30x,13,455,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1193,/training/kzwoG,good,9,https://lichess.org/training/kzwoG,14,456,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1268,/training/0VJ3s,good,3,https://lichess.org/training/0VJ3s,15,457,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1280,/training/5785V,good,23,https://lichess.org/training/5785V,16,458,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1292,/training/43P7w,good,12,https://lichess.org/training/43P7w,17,459,22
bfa17437-634d-4505-af3d-ce599cd1f05a,2026-01-20,19:26:20,1297,/training/ev7ij,good,23,https://lichess.org/training/ev7ij,18,460,22
043bb3a4-468f-47ee-a5a9-277f037436a3,2026-01-20,19:19:22,1278,/training/CnmqP,good,7,https://lichess.org/training/CnmqP,16,441,21
043bb3a4-468f-47ee-a5a9-277f037436a3,2026-01-20,19:19:22,1298,/training/WKIr2,good,6,https://lichess.org/training/WKIr2,18,442,21
043bb3a4-468f-47ee-a5a9-277f037436a3,2026-01-20,19:19:22,1305,/training/LiMXl,good,9,https://lichess.org/training/LiMXl,19,443,21
