run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
091ee437-3c3f-4e75-9119-1beb297cf847,2026-01-30,09:33:32,1156,/training/Jwja0,bad,37,https://lichess.org/training/Jwja0,12,199,60
091ee437-3c3f-4e75-9119-1beb297cf847,2026-01-30,09:33:32,1313,/training/pIfD3,bad,7,https://lichess.org/training/pIfD3,19,200,60
2b1ef380-2bd4-4a58-87e4-61d5f066b47c,2026-01-29,20:52:56,1437,/training/bp8Ay,bad,10,https://lichess.org/training/bp8Ay,27,198,59
e7e567fb-3e59-49ea-a10e-7ce23323ed0a,2026-01-29,20:28:40,1412,/training/eH3NY,bad,6,https://lichess.org/training/eH3NY,23,197,58
5d7cc4a2-bc60-4d71-b4b8-d35d6a8eb5a0,2026-01-29,20:19:44,1199,/training/v9Y4S,bad,7,https://lichess.org/training/v9Y4S,14,195,57
5d7cc4a2-bc60-4d71-b4b8-d35d6a8eb5a0,2026-01-29,20:19:44,1280,/training/auV9p,bad,5,https://lichess.org/training/auV9p,16,196,57
13afb32b-d688-416a-ac18-789ea2ec833a,2026-01-29,20:11:59,1083,/training/o1p0v,bad,13,https://lichess.org/training/o1p0v,6,193,56
13afb32b-d688-416a-ac18-789ea2ec833a,2026-01-29,20:11:59,1319,/training/6yHR8,bad,7,https://lichess.org/training/6yHR8,20,194,56
71abfd51-7e8c-441e-afa1-a63df5729cb5,2026-01-29,20:07:04,1035,/training/vXFkZ,bad,45,https://lichess.org/training/vXFkZ,3,190,55
71abfd51-7e8c-441e-afa1-a63df5729cb5,2026-01-29,20:07:04,1180,/training/HauTR,bad,5,https://lichess.org/training/HauTR,13,191,55
71abfd51-7e8c-441e-afa1-a63df5729cb5,2026-01-29,20:07:04,1191,/training/v2eUL,bad,3,https://lichess.org/training/v2eUL,14,192,55
eeed0c6b-2ae9-4104-9c36-51b68d0d677f,2026-01-28,13:27:29,1420,/training/jdhiP,bad,9,https://lichess.org/training/jdhiP,24,188,54
eeed0c6b-2ae9-4104-9c36-51b68d0d677f,2026-01-28,13:27:29,1437,/training/ze08E,bad,5,https://lichess.org/training/ze08E,26,189,54
143c19fc-d078-4ceb-9fa9-866c26ba9d82,2026-01-28,13:21:54,1147,/training/wF6vc,bad,31,https://lichess.org/training/wF6vc,10,183,53
143c19fc-d078-4ceb-9fa9-866c26ba9d82,2026-01-28,13:21:54,1162,/training/gxUCm,bad,2,https://lichess.org/training/gxUCm,12,184,53
143c19fc-d078-4ceb-9fa9-866c26ba9d82,2026-01-28,13:21:54,1282,/training/C8eQK,bad,5,https://lichess.org/training/C8eQK,16,185,53
143c19fc-d078-4ceb-9fa9-866c26ba9d82,2026-01-28,13:21:54,1421,/training/AdQZR,bad,8,https://lichess.org/training/AdQZR,24,186,53
143c19fc-d078-4ceb-9fa9-866c26ba9d82,2026-01-28,13:21:54,1423,/training/IBHlL,bad,4,https://lichess.org/training/IBHlL,25,187,53
3a5e4bca-188e-43e4-bbe7-2e247c716a36,2026-01-28,13:09:31,1288,/training/F2t0s,bad,2,https://lichess.org/training/F2t0s,17,181,52
3a5e4bca-188e-43e4-bbe7-2e247c716a36,2026-01-28,13:09:31,1432,/training/49YoG,bad,2,https://lichess.org/training/49YoG,26,182,52
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1019,/training/OYZdG,good,0,https://lichess.org/training/OYZdG,1,190,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1026,/training/9krYC,good,4,https://lichess.org/training/9krYC,2,191,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1058,/training/w0fZa,good,7,https://lichess.org/training/w0fZa,4,192,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1074,/training/R7npe,good,3,https://lichess.org/training/R7npe,5,193,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1083,/training/1lVeT,good,3,https://lichess.org/training/1lVeT,6,194,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1088,/training/KEDd9,good,2,https://lichess.org/training/KEDd9,7,195,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1109,/training/D0EeJ,good,5,https://lichess.org/training/D0EeJ,8,196,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1124,/training/TvmNW,good,6,https://lichess.org/training/TvmNW,9,197,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1139,/training/Ezj1C,good,8,https://lichess.org/training/Ezj1C,10,198,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1161,/training/aA1j8,good,9,https://lichess.org/training/aA1j8,11,199,10
14f12599-076b-478d-844c-a61dee0c15f6,2026-01-16,13:00:07,1166,/training/YAixL,good,9,https://lichess.org/training/YAixL,12,200,10
0c2bacfc-5cc5-4653-891a-163501d80bf9,2026-01-16,09:10:52,1279,/training/0bDch,good,5,https://lichess.org/training/0bDch,16,181,9
