run_id,date,time,rating,href,result,clock,url,rank_in_run,rank_in_result,rank_run
11dbf0fb-7e49-4eb0-82c0-7b073281313f,2026-02-08,13:42:21,1327,/training/VkxFM,bad,15,https://lichess.org/training/VkxFM,21,299,92
11dbf0fb-7e49-4eb0-82c0-7b073281313f,2026-02-08,13:42:21,1417,/training/bDwOk,bad,5,https://lichess.org/training/bDwOk,24,300,92
ea4e4a0e-e04d-4f5c-bf1f-9c5adc641773,2026-02-08,13:25:46,1162,/training/Ai5Yi,bad,35,https://lichess.org/training/Ai5Yi,12,297,91
ea4e4a0e-e04d-4f5c-bf1f-9c5adc641773,2026-02-08,13:25:46,1424,/training/OtT9k,bad,16,https://lichess.org/training/OtT9k,24,298,91
67a90eaf-c544-434b-b4a3-0c574e8920bd,2026-02-08,11:39:33,1079,/training/2g1O9,bad,3,https://lichess.org/training/2g1O9,6,292,90
67a90eaf-c544-434b-b4a3-0c574e8920bd,2026-02-08,11:39:33,1092,/training/0aeP1,bad,2,https://lichess.org/training/0aeP1,7,293,90
67a90eaf-c544-434b-b4a3-0c574e8920bd,2026-02-08,11:39:33,1315,/training/km1cr,bad,2,https://lichess.org/training/km1cr,19,294,90
67a90eaf-c544-434b-b4a3-0c574e8920bd,2026-02-08,11:39:33,1334,/training/vfdzu,bad,9,https://lichess.org/training/vfdzu,22,295,90
67a90eaf-c544-434b-b4a3-0c574e8920bd,2026-02-08,11:39:33,1438,/training/KBIvx,bad,17,https://lichess.org/training/KBIvx,26,296,90
a1e04928-9bf8-461e-9bba-c9b3057a61c4,2026-02-08,11:35:43,1146,/training/JbGGn,bad,11,https://lichess.org/training/JbGGn,10,288,89
a1e04928-9bf8-461e-9bba-c9b3057a61c4,2026-02-08,11:35:43,1158,/training/CL3UY,bad,4,https://lichess.org/training/CL3UY,11,289,89
a1e04928-9bf8-461e-9bba-c9b3057a61c4,2026-02-08,11:35:43,1307,/training/T7B9z,bad,4,https://lichess.org/training/T7B9z,18,290,89
a1e04928-9bf8-461e-9bba-c9b3057a61c4,2026-02-08,11:35:43,1441,/training/G0ulI,bad,5,https://lichess.org/training/G0ulI,26,291,89
60278f17-524d-4afa-88f7-b23383bf1646,2026-02-08,11:30:54,1466,/training/UHTAF,bad,5,https://lichess.org/training/UHTAF,29,286,88
60278f17-524d-4afa-88f7-b23383bf1646,2026-02-08,11:30:54,1469,/training/EU13H,bad,11,https://lichess.org/training/EU13H,30,287,88
5d58a001-7ef0-4871-8161-72ae0b97bea3,2026-02-07,22:37:16,1094,/training/nVbnb,bad,10,https://lichess.org/training/nVbnb,7,282,87
5d58a001-7ef0-4871-8161-72ae0b97bea3,2026-02-07,22:37:16,1111,/training/Z68rI,bad,10,https://lichess.org/training/Z68rI,8,283,87
5d58a001-7ef0-4871-8161-72ae0b97bea3,2026-02-07,22:37:16,1328,/training/cNH70,bad,3,https://lichess.org/training/cNH70,21,284,87
5d58a001-7ef0-4871-8161-72ae0b97bea3,2026-02-07,22:37:16,1414,/training/u1qBJ,bad,3,https://lichess.org/training/u1qBJ,23,285,87
b7ad638d-05d1-4534-9465-8c5e441f3f5a,2026-02-07,22:27:23,1415,/training/eVcdj,bad,18,https://lichess.org/training/eVcdj,23,281,86
