date,rating,url,theme
2026-02-03,1333,https://lichess.org/training/zwrcp,discoveredAttack
2026-02-03,1333,https://lichess.org/training/zwrcp,short
2026-02-03,1333,https://lichess.org/training/zwrcp,crushing
2026-02-03,1332,https://lichess.org/training/3pXp8,advantage
2026-02-03,1332,https://lichess.org/training/3pXp8,short
2026-02-03,1332,https://lichess.org/training/3pXp8,endgame
2026-02-03,1327,https://lichess.org/training/SodwE,exposedKing
2026-02-03,1327,https://lichess.org/training/SodwE,veryLong
2026-02-03,1327,https://lichess.org/training/SodwE,endgame
2026-02-03,1327,https://lichess.org/training/SodwE,crushing
2026-02-03,1327,https://lichess.org/training/SodwE,kingsideAttack
2026-02-03,1315,https://lichess.org/training/5V0ks,endgame
2026-02-03,1315,https://lichess.org/training/5V0ks,master
2026-02-03,1315,https://lichess.org/training/5V0ks,short
2026-02-03,1315,https://lichess.org/training/5V0ks,crushing
2026-02-03,1315,https://lichess.org/training/5V0ks,fork
2026-02-03,1297,https://lichess.org/training/LHnYs,middlegame
2026-02-03,1297,https://lichess.org/training/LHnYs,crushing
2026-02-03,1297,https://lichess.org/training/LHnYs,long
2026-02-03,1297,https://lichess.org/training/LHnYs,discoveredAttack
2026-02-03,1297,https://lichess.org/training/LHnYs,defensiveMove
2026-02-03,1294,https://lichess.org/training/JnFae,crushing
2026-02-03,1294,https://lichess.org/training/JnFae,veryLong
2026-02-03,1294,https://lichess.org/training/JnFae,pawnEndgame
2026-02-03,1294,https://lichess.org/training/JnFae,endgame
2026-02-03,1293,https://lichess.org/training/pARQK,advantage
2026-02-03,1293,https://lichess.org/training/pARQK,hangingPiece
2026-02-03,1293,https://lichess.org/training/pARQK,short
2026-02-03,1293,https://lichess.org/training/pARQK,endgame
2026-02-03,1098,https://lichess.org/training/nVbnb,deflection
2026-02-03,1098,https://lichess.org/training/nVbnb,endgame
2026-02-03,1098,https://lichess.org/training/nVbnb,short
2026-02-03,1098,https://lichess.org/training/nVbnb,advantage
2026-02-03,1081,https://lichess.org/training/xoOO6,endgame
2026-02-03,1081,https://lichess.org/training/xoOO6,advancedPawn
2026-02-03,1081,https://lichess.org/training/xoOO6,underPromotion
2026-02-03,1081,https://lichess.org/training/xoOO6,crushing
2026-02-03,1081,https://lichess.org/training/xoOO6,fork
2026-02-03,1081,https://lichess.org/training/xoOO6,long
2026-02-03,1081,https://lichess.org/training/xoOO6,promotion
2026-02-02,1558,https://lichess.org/training/xicj3,endgame
2026-02-02,1558,https://lichess.org/training/xicj3,master
2026-02-02,1558,https://lichess.org/training/xicj3,short
2026-02-02,1558,https://lichess.org/training/xicj3,advantage
2026-02-02,1460,https://lichess.org/training/XiVEt,endgame
2026-02-02,1460,https://lichess.org/training/XiVEt,master
2026-02-02,1460,https://lichess.org/training/XiVEt,short
2026-02-02,1460,https://lichess.org/training/XiVEt,crushing
2026-02-02,1453,https://lichess.org/training/mM6zZ,middlegame
2026-02-02,1453,https://lichess.org/training/mM6zZ,advantage
2026-02-02,1453,https://lichess.org/training/mM6zZ,short
2026-02-02,1448,https://lichess.org/training/i4s6K,endgame
2026-02-02,1448,https://lichess.org/training/i4s6K,master
2026-02-02,1448,https://lichess.org/training/i4s6K,crushing
2026-02-02,1448,https://lichess.org/training/i4s6K,long
2026-02-02,1441,https://lichess.org/training/NKbHw,endgame
2026-02-02,1441,https://lichess.org/training/NKbHw,short
2026-02-02,1441,https://lichess.org/training/NKbHw,advantage
2026-02-02,1441,https://lichess.org/training/NKbHw,hangingPiece
2026-02-02,1437,https://lichess.org/training/vzmAo,short
2026-02-02,1437,https://lichess.org/training/vzmAo,crushing
2026-02-02,1437,https://lichess.org/training/vzmAo,discoveredAttack
2026-02-02,1437,https://lichess.org/training/vzmAo,master
2026-02-02,1437,https://lichess.org/training/vzmAo,middlegame
2026-02-02,1436,https://lichess.org/training/SqJ3F,middlegame
2026-02-02,1436,https://lichess.org/training/SqJ3F,short
2026-02-02,1436,https://lichess.org/training/SqJ3F,fork
2026-02-02,1436,https://lichess.org/training/SqJ3F,crushing
2026-02-02,1432,https://lichess.org/training/IMgWU,crushing
2026-02-02,1432,https://lichess.org/training/IMgWU,quietMove
2026-02-02,1432,https://lichess.org/training/IMgWU,short
2026-02-02,1432,https://lichess.org/training/IMgWU,endgame
2026-02-02,1432,https://lichess.org/training/6vVFk,veryLong
2026-02-02,1432,https://lichess.org/training/6vVFk,middlegame
2026-02-02,1432,https://lichess.org/training/6vVFk,queensideAttack
2026-02-02,1432,https://lichess.org/training/6vVFk,crushing
2026-02-02,1432,https://lichess.org/training/6vVFk,attraction
2026-02-02,1429,https://lichess.org/training/Hnc5h,middlegame
2026-02-02,1429,https://lichess.org/training/Hnc5h,short
2026-02-02,1429,https://lichess.org/training/Hnc5h,crushing
2026-02-02,1426,https://lichess.org/training/LGKX1,kingsideAttack
2026-02-02,1426,https://lichess.org/training/LGKX1,crushing
2026-02-02,1426,https://lichess.org/training/LGKX1,short
2026-02-02,1426,https://lichess.org/training/LGKX1,middlegame
2026-02-02,1417,https://lichess.org/training/VEUWD,middlegame
2026-02-02,1417,https://lichess.org/training/VEUWD,advantage
2026-02-02,1417,https://lichess.org/training/VEUWD,fork
2026-02-02,1417,https://lichess.org/training/VEUWD,long
2026-02-02,1414,https://lichess.org/training/2QWVh,crushing
2026-02-02,1414,https://lichess.org/training/2QWVh,short
2026-02-02,1414,https://lichess.org/training/2QWVh,endgame
2026-02-02,1413,https://lichess.org/training/19sqK,endgame
2026-02-02,1413,https://lichess.org/training/19sqK,advancedPawn
2026-02-02,1413,https://lichess.org/training/19sqK,master
2026-02-02,1413,https://lichess.org/training/19sqK,crushing
2026-02-02,1413,https://lichess.org/training/19sqK,long
2026-02-02,1413,https://lichess.org/training/19sqK,promotion
2026-02-02,1413,https://lichess.org/training/U9Rs3,endgame
2026-02-02,1413,https://lichess.org/training/U9Rs3,crushing
2026-02-02,1413,https://lichess.org/training/U9Rs3,advancedPawn
2026-02-02,1413,https://lichess.org/training/U9Rs3,short
2026-02-02,1339,https://lichess.org/training/NpCGR,middlegame
2026-02-02,1339,https://lichess.org/training/NpCGR,short
2026-02-02,1339,https://lichess.org/training/NpCGR,advantage
2026-02-02,1339,https://lichess.org/training/NpCGR,kingsideAttack
2026-02-02,1328,https://lichess.org/training/Fo5m0,oneMove
2026-02-02,1328,https://lichess.org/training/Fo5m0,mateIn1
2026-02-02,1328,https://lichess.org/training/Fo5m0,middlegame
2026-02-02,1321,https://lichess.org/training/F5sUd,advantage
2026-02-02,1321,https://lichess.org/training/F5sUd,hangingPiece
2026-02-02,1321,https://lichess.org/training/F5sUd,short
2026-02-02,1321,https://lichess.org/training/F5sUd,middlegame
2026-02-02,1317,https://lichess.org/training/vgblP,oneMove
2026-02-02,1317,https://lichess.org/training/vgblP,mateIn1
2026-02-02,1317,https://lichess.org/training/vgblP,master
2026-02-02,1317,https://lichess.org/training/vgblP,middlegame
2026-02-02,1311,https://lichess.org/training/RpABF,middlegame
2026-02-02,1311,https://lichess.org/training/RpABF,short
2026-02-02,1311,https://lichess.org/training/RpABF,crushing
2026-02-02,1311,https://lichess.org/training/RpABF,discoveredAttack
2026-02-02,1311,https://lichess.org/training/RpABF,defensiveMove
2026-02-02,1289,https://lichess.org/training/nUCkJ,endgame
2026-02-02,1289,https://lichess.org/training/TihIl,short
2026-02-02,1289,https://lichess.org/training/TihIl,endgame
2026-02-02,1289,https://lichess.org/training/TihIl,mateIn2
2026-02-02,1286,https://lichess.org/training/c7OBp,mateIn1
2026-02-02,1286,https://lichess.org/training/c7OBp,oneMove
2026-02-02,1286,https://lichess.org/training/c7OBp,middlegame
2026-02-02,1280,https://lichess.org/training/Ug1U8,oneMove
2026-02-02,1280,https://lichess.org/training/Ug1U8,mateIn1
2026-02-02,1280,https://lichess.org/training/Ug1U8,endgame
2026-02-02,1271,https://lichess.org/training/hshpX,endgame
2026-02-02,1271,https://lichess.org/training/hshpX,advancedPawn
2026-02-02,1271,https://lichess.org/training/hshpX,short
2026-02-02,1271,https://lichess.org/training/hshpX,crushing
2026-02-02,1271,https://lichess.org/training/hshpX,hangingPiece
2026-02-02,1270,https://lichess.org/training/CYfEZ,opening
2026-02-02,1270,https://lichess.org/training/CYfEZ,advantage
2026-02-02,1270,https://lichess.org/training/CYfEZ,long
2026-02-02,1194,https://lichess.org/training/VFxQ9,short
2026-02-02,1194,https://lichess.org/training/VFxQ9,pin
2026-02-02,1194,https://lichess.org/training/VFxQ9,endgame
2026-02-02,1194,https://lichess.org/training/VFxQ9,mateIn2
2026-02-02,1173,https://lichess.org/training/gZclg,endgame
2026-02-02,1173,https://lichess.org/training/gZclg,advancedPawn
2026-02-02,1173,https://lichess.org/training/gZclg,short
2026-02-02,1173,https://lichess.org/training/gZclg,crushing
2026-02-02,1173,https://lichess.org/training/gZclg,knightEndgame
2026-02-02,1168,https://lichess.org/training/6ja91,exposedKing
2026-02-02,1168,https://lichess.org/training/6ja91,endgame
2026-02-02,1168,https://lichess.org/training/6ja91,operaMate
2026-02-02,1168,https://lichess.org/training/6ja91,long
2026-02-02,1168,https://lichess.org/training/6ja91,mateIn3
2026-02-02,1139,https://lichess.org/training/vAFR2,queensideAttack
2026-02-02,1139,https://lichess.org/training/vAFR2,oneMove
2026-02-02,1139,https://lichess.org/training/vAFR2,mateIn1
2026-02-02,1139,https://lichess.org/training/vAFR2,master
2026-02-02,1139,https://lichess.org/training/vAFR2,middlegame
2026-02-02,1138,https://lichess.org/training/K91B7,middlegame
2026-02-02,1138,https://lichess.org/training/K91B7,oneMove
2026-02-02,1138,https://lichess.org/training/K91B7,mateIn1
2026-02-02,1117,https://lichess.org/training/TtFwT,crushing
2026-02-02,1117,https://lichess.org/training/TtFwT,short
2026-02-02,1117,https://lichess.org/training/TtFwT,pawnEndgame
2026-02-02,1117,https://lichess.org/training/TtFwT,endgame
2026-02-02,1106,https://lichess.org/training/Q0KfA,crushing
2026-02-02,1106,https://lichess.org/training/Q0KfA,short
2026-02-02,1106,https://lichess.org/training/Q0KfA,endgame
2026-02-02,1082,https://lichess.org/training/ggubT,endgame
2026-02-02,1082,https://lichess.org/training/ggubT,master
2026-02-02,1082,https://lichess.org/training/ggubT,oneMove
2026-02-02,1082,https://lichess.org/training/ggubT,mateIn1
2026-02-02,1082,https://lichess.org/training/ggubT,queenRookEndgame
2026-02-02,1063,https://lichess.org/training/lhdxe,endgame
2026-02-02,1063,https://lichess.org/training/lhdxe,master
2026-02-02,1063,https://lichess.org/training/lhdxe,oneMove
2026-02-02,1063,https://lichess.org/training/lhdxe,mateIn1
2026-01-30,1454,https://lichess.org/training/u9SUo,endgame
2026-01-30,1454,https://lichess.org/training/u9SUo,short
2026-01-30,1454,https://lichess.org/training/u9SUo,crushing
2026-01-30,1454,https://lichess.org/training/u9SUo,rookEndgame
2026-01-30,1454,https://lichess.org/training/u9SUo,quietMove
2026-01-30,1452,https://lichess.org/training/s5UOx,endgame
2026-01-30,1452,https://lichess.org/training/s5UOx,crushing
2026-01-30,1452,https://lichess.org/training/s5UOx,fork
2026-01-30,1452,https://lichess.org/training/s5UOx,long
2026-01-30,1443,https://lichess.org/training/iAQlA,mateIn2
2026-01-30,1443,https://lichess.org/training/iAQlA,middlegame
2026-01-30,1443,https://lichess.org/training/iAQlA,short
2026-01-30,1443,https://lichess.org/training/iAQlA,fork
2026-01-30,1429,https://lichess.org/training/WgUbI,endgame
2026-01-30,1429,https://lichess.org/training/WgUbI,crushing
2026-01-30,1429,https://lichess.org/training/WgUbI,long
2026-01-30,1429,https://lichess.org/training/WgUbI,pin
2026-01-30,1416,https://lichess.org/training/952yN,endgame
2026-01-30,1416,https://lichess.org/training/952yN,short
2026-01-30,1416,https://lichess.org/training/952yN,crushing
2026-01-30,1416,https://lichess.org/training/952yN,rookEndgame
2026-01-30,1416,https://lichess.org/training/952yN,skewer
2026-01-30,1415,https://lichess.org/training/CN0ot,endgame
2026-01-30,1415,https://lichess.org/training/CN0ot,master
2026-01-30,1415,https://lichess.org/training/CN0ot,short
2026-01-30,1415,https://lichess.org/training/CN0ot,masterVsMaster
2026-01-30,1415,https://lichess.org/training/CN0ot,crushing
2026-01-30,1415,https://lichess.org/training/CN0ot,pawnEndgame
2026-01-30,1334,https://lichess.org/training/Wn46e,advantage
2026-01-30,1334,https://lichess.org/training/Wn46e,long
2026-01-30,1334,https://lichess.org/training/Wn46e,middlegame
2026-01-30,1323,https://lichess.org/training/iPOCI,deflection
2026-01-30,1323,https://lichess.org/training/iPOCI,middlegame
2026-01-30,1323,https://lichess.org/training/iPOCI,advantage
2026-01-30,1323,https://lichess.org/training/iPOCI,fork
2026-01-30,1323,https://lichess.org/training/iPOCI,long
2026-01-30,1323,https://lichess.org/training/iPOCI,discoveredAttack
2026-01-30,1313,https://lichess.org/training/pIfD3,endgame
2026-01-30,1313,https://lichess.org/training/pIfD3,crushing
2026-01-30,1313,https://lichess.org/training/pIfD3,short
2026-01-30,1272,https://lichess.org/training/LCrMQ,mateIn1
2026-01-30,1272,https://lichess.org/training/LCrMQ,oneMove
2026-01-30,1272,https://lichess.org/training/LCrMQ,middlegame
2026-01-30,1156,https://lichess.org/training/Jwja0,endgame
2026-01-30,1156,https://lichess.org/training/Jwja0,attraction
2026-01-30,1156,https://lichess.org/training/Jwja0,long
2026-01-30,1156,https://lichess.org/training/Jwja0,mateIn3
2026-01-30,1153,https://lichess.org/training/mkrRI,endgame
2026-01-30,1153,https://lichess.org/training/mkrRI,advancedPawn
2026-01-30,1153,https://lichess.org/training/mkrRI,short
2026-01-30,1153,https://lichess.org/training/mkrRI,advantage
2026-01-30,1153,https://lichess.org/training/mkrRI,knightEndgame
2026-01-30,1133,https://lichess.org/training/H2IS1,short
2026-01-30,1133,https://lichess.org/training/H2IS1,advantage
2026-01-30,1133,https://lichess.org/training/H2IS1,fork
2026-01-30,1133,https://lichess.org/training/H2IS1,opening
2026-01-30,1088,https://lichess.org/training/nOsuD,short
2026-01-30,1088,https://lichess.org/training/nOsuD,endgame
2026-01-30,1088,https://lichess.org/training/nOsuD,mateIn2
2026-01-30,1062,https://lichess.org/training/pwzFR,endgame
2026-01-30,1062,https://lichess.org/training/pwzFR,advantage
2026-01-30,1062,https://lichess.org/training/pwzFR,long
2026-01-30,1062,https://lichess.org/training/pwzFR,pin
2026-01-30,1062,https://lichess.org/training/pwzFR,defensiveMove
2026-01-29,1437,https://lichess.org/training/bp8Ay,endgame
2026-01-29,1437,https://lichess.org/training/bp8Ay,advantage
2026-01-29,1437,https://lichess.org/training/bp8Ay,attraction
2026-01-29,1437,https://lichess.org/training/bp8Ay,fork
2026-01-29,1437,https://lichess.org/training/bp8Ay,long
2026-01-29,1437,https://lichess.org/training/bp8Ay,sacrifice
2026-01-29,1412,https://lichess.org/training/eH3NY,mateIn2
2026-01-29,1412,https://lichess.org/training/eH3NY,middlegame
2026-01-29,1412,https://lichess.org/training/eH3NY,short
2026-01-29,1412,https://lichess.org/training/eH3NY,sacrifice
2026-01-29,1319,https://lichess.org/training/6yHR8,mateIn2
2026-01-29,1319,https://lichess.org/training/6yHR8,middlegame
2026-01-29,1319,https://lichess.org/training/6yHR8,short
2026-01-29,1319,https://lichess.org/training/6yHR8,sacrifice
2026-01-29,1319,https://lichess.org/training/6yHR8,kingsideAttack
2026-01-29,1280,https://lichess.org/training/auV9p,endgame
2026-01-29,1280,https://lichess.org/training/auV9p,short
2026-01-29,1280,https://lichess.org/training/auV9p,advantage
2026-01-29,1280,https://lichess.org/training/auV9p,fork
2026-01-29,1199,https://lichess.org/training/v9Y4S,middlegame
2026-01-29,1199,https://lichess.org/training/v9Y4S,short
2026-01-29,1199,https://lichess.org/training/v9Y4S,queensideAttack
2026-01-29,1199,https://lichess.org/training/v9Y4S,crushing
2026-01-29,1191,https://lichess.org/training/v2eUL,mateIn1
2026-01-29,1191,https://lichess.org/training/v2eUL,oneMove
2026-01-29,1191,https://lichess.org/training/v2eUL,endgame
2026-01-29,1180,https://lichess.org/training/HauTR,crushing
2026-01-29,1180,https://lichess.org/training/HauTR,short
2026-01-29,1180,https://lichess.org/training/HauTR,middlegame
2026-01-29,1083,https://lichess.org/training/o1p0v,short
2026-01-29,1083,https://lichess.org/training/o1p0v,endgame
2026-01-29,1083,https://lichess.org/training/o1p0v,mateIn2
2026-01-29,1035,https://lichess.org/training/vXFkZ,endgame
2026-01-29,1035,https://lichess.org/training/vXFkZ,master
2026-01-29,1035,https://lichess.org/training/vXFkZ,masterVsMaster
2026-01-29,1035,https://lichess.org/training/vXFkZ,oneMove
2026-01-29,1035,https://lichess.org/training/vXFkZ,mateIn1
2026-01-28,1437,https://lichess.org/training/ze08E,endgame
2026-01-28,1437,https://lichess.org/training/ze08E,master
2026-01-28,1437,https://lichess.org/training/ze08E,crushing
2026-01-28,1437,https://lichess.org/training/ze08E,attraction
2026-01-28,1437,https://lichess.org/training/ze08E,fork
2026-01-28,1437,https://lichess.org/training/ze08E,long
2026-01-28,1437,https://lichess.org/training/ze08E,sacrifice
2026-01-28,1437,https://lichess.org/training/EEsKJ,mateIn2
2026-01-28,1437,https://lichess.org/training/EEsKJ,middlegame
2026-01-28,1437,https://lichess.org/training/EEsKJ,short
2026-01-28,1437,https://lichess.org/training/EEsKJ,attraction
2026-01-28,1437,https://lichess.org/training/EEsKJ,sacrifice
2026-01-28,1437,https://lichess.org/training/EEsKJ,kingsideAttack
2026-01-28,1432,https://lichess.org/training/49YoG,middlegame
2026-01-28,1432,https://lichess.org/training/49YoG,crushing
2026-01-28,1432,https://lichess.org/training/49YoG,short
2026-01-28,1424,https://lichess.org/training/NCAjA,exposedKing
2026-01-28,1424,https://lichess.org/training/NCAjA,endgame
2026-01-28,1424,https://lichess.org/training/NCAjA,advancedPawn
2026-01-28,1424,https://lichess.org/training/NCAjA,master
2026-01-28,1424,https://lichess.org/training/NCAjA,crushing
2026-01-28,1424,https://lichess.org/training/NCAjA,rookEndgame
2026-01-28,1424,https://lichess.org/training/NCAjA,long
2026-01-28,1423,https://lichess.org/training/IBHlL,endgame
2026-01-28,1423,https://lichess.org/training/IBHlL,advantage
2026-01-28,1423,https://lichess.org/training/IBHlL,short
2026-01-28,1423,https://lichess.org/training/IBHlL,pin
2026-01-28,1421,https://lichess.org/training/AdQZR,middlegame
2026-01-28,1421,https://lichess.org/training/AdQZR,advantage
2026-01-28,1421,https://lichess.org/training/AdQZR,long
2026-01-28,1420,https://lichess.org/training/jdhiP,endgame
2026-01-28,1420,https://lichess.org/training/jdhiP,short
2026-01-28,1420,https://lichess.org/training/jdhiP,crushing
2026-01-28,1420,https://lichess.org/training/CMYfV,crushing
2026-01-28,1420,https://lichess.org/training/CMYfV,long
2026-01-28,1420,https://lichess.org/training/CMYfV,hangingPiece
2026-01-28,1420,https://lichess.org/training/CMYfV,endgame
2026-01-28,1336,https://lichess.org/training/goOcj,veryLong
2026-01-28,1336,https://lichess.org/training/goOcj,endgame
2026-01-28,1336,https://lichess.org/training/goOcj,advantage
2026-01-28,1336,https://lichess.org/training/goOcj,attraction
2026-01-28,1336,https://lichess.org/training/goOcj,fork
2026-01-28,1333,https://lichess.org/training/CwQpf,middlegame
2026-01-28,1333,https://lichess.org/training/CwQpf,queensideAttack
2026-01-28,1333,https://lichess.org/training/CwQpf,long
2026-01-28,1333,https://lichess.org/training/CwQpf,mateIn3
2026-01-28,1333,https://lichess.org/training/CwQpf,sacrifice
2026-01-28,1314,https://lichess.org/training/M6AFv,veryLong
2026-01-28,1314,https://lichess.org/training/M6AFv,endgame
2026-01-28,1314,https://lichess.org/training/M6AFv,crushing
2026-01-28,1314,https://lichess.org/training/M6AFv,pin
2026-01-28,1288,https://lichess.org/training/F2t0s,endgame
2026-01-28,1288,https://lichess.org/training/F2t0s,master
2026-01-28,1288,https://lichess.org/training/F2t0s,short
2026-01-28,1288,https://lichess.org/training/F2t0s,masterVsMaster
2026-01-28,1288,https://lichess.org/training/F2t0s,crushing
2026-01-28,1288,https://lichess.org/training/uGxKk,mateIn2
2026-01-28,1288,https://lichess.org/training/uGxKk,middlegame
2026-01-28,1288,https://lichess.org/training/uGxKk,short
2026-01-28,1288,https://lichess.org/training/uGxKk,operaMate
2026-01-28,1288,https://lichess.org/training/uGxKk,attraction
2026-01-28,1288,https://lichess.org/training/uGxKk,sacrifice
2026-01-28,1288,https://lichess.org/training/uGxKk,kingsideAttack
2026-01-28,1282,https://lichess.org/training/C8eQK,middlegame
2026-01-28,1282,https://lichess.org/training/C8eQK,advantage
2026-01-28,1282,https://lichess.org/training/C8eQK,capturingDefender
2026-01-28,1282,https://lichess.org/training/C8eQK,short
2026-01-28,1162,https://lichess.org/training/gxUCm,mateIn1
2026-01-28,1162,https://lichess.org/training/gxUCm,oneMove
2026-01-28,1162,https://lichess.org/training/gxUCm,endgame
2026-01-28,1147,https://lichess.org/training/wF6vc,crushing
2026-01-28,1147,https://lichess.org/training/wF6vc,fork
2026-01-28,1147,https://lichess.org/training/wF6vc,short
2026-01-28,1147,https://lichess.org/training/wF6vc,middlegame
2026-01-28,1116,https://lichess.org/training/iJWD9,long
2026-01-28,1116,https://lichess.org/training/iJWD9,mateIn3
2026-01-28,1116,https://lichess.org/training/iJWD9,opening
2026-01-28,1074,https://lichess.org/training/4LCVN,advancedPawn
2026-01-28,1074,https://lichess.org/training/4LCVN,middlegame
2026-01-28,1074,https://lichess.org/training/4LCVN,oneMove
2026-01-28,1074,https://lichess.org/training/4LCVN,promotion
2026-01-28,1074,https://lichess.org/training/4LCVN,mateIn1
2026-01-28,1049,https://lichess.org/training/XODST,endgame
2026-01-28,1049,https://lichess.org/training/XODST,master
2026-01-28,1049,https://lichess.org/training/XODST,short
2026-01-28,1049,https://lichess.org/training/XODST,crushing
2026-01-28,1049,https://lichess.org/training/XODST,knightEndgame
2026-01-27,1472,https://lichess.org/training/6MC3L,mateIn2
2026-01-27,1472,https://lichess.org/training/6MC3L,middlegame
2026-01-27,1472,https://lichess.org/training/6MC3L,short
2026-01-27,1472,https://lichess.org/training/6MC3L,sacrifice
2026-01-27,1459,https://lichess.org/training/lk9Yr,endgame
2026-01-27,1459,https://lichess.org/training/lk9Yr,crushing
2026-01-27,1459,https://lichess.org/training/lk9Yr,long
2026-01-27,1459,https://lichess.org/training/lk9Yr,defensiveMove
2026-01-27,1446,https://lichess.org/training/3Fqz4,middlegame
2026-01-27,1446,https://lichess.org/training/3Fqz4,crushing
2026-01-27,1446,https://lichess.org/training/3Fqz4,fork
2026-01-27,1446,https://lichess.org/training/3Fqz4,short
2026-01-27,1442,https://lichess.org/training/0UXBd,endgame
2026-01-27,1442,https://lichess.org/training/0UXBd,master
2026-01-27,1442,https://lichess.org/training/0UXBd,short
2026-01-27,1442,https://lichess.org/training/0UXBd,crushing
2026-01-27,1442,https://lichess.org/training/0UXBd,pin
2026-01-27,1419,https://lichess.org/training/Goadf,middlegame
2026-01-27,1419,https://lichess.org/training/Goadf,short
2026-01-27,1419,https://lichess.org/training/Goadf,crushing
2026-01-27,1414,https://lichess.org/training/hEjF9,crushing
2026-01-27,1414,https://lichess.org/training/hEjF9,fork
2026-01-27,1414,https://lichess.org/training/hEjF9,long
2026-01-27,1414,https://lichess.org/training/hEjF9,opening
2026-01-27,1313,https://lichess.org/training/ZNyEk,deflection
2026-01-27,1313,https://lichess.org/training/ZNyEk,endgame
2026-01-27,1313,https://lichess.org/training/ZNyEk,advancedPawn
2026-01-27,1313,https://lichess.org/training/ZNyEk,crushing
2026-01-27,1313,https://lichess.org/training/ZNyEk,long
2026-01-27,1313,https://lichess.org/training/ZNyEk,promotion
2026-01-27,1313,https://lichess.org/training/ZNyEk,rookEndgame
2026-01-27,1313,https://lichess.org/training/ZNyEk,skewer
2026-01-27,1305,https://lichess.org/training/R3hah,short
2026-01-27,1305,https://lichess.org/training/R3hah,endgame
2026-01-27,1305,https://lichess.org/training/R3hah,mateIn2
2026-01-27,1075,https://lichess.org/training/oBBPv,middlegame
2026-01-27,1075,https://lichess.org/training/oBBPv,short
2026-01-27,1075,https://lichess.org/training/oBBPv,crushing
2026-01-26,1445,https://lichess.org/training/Xp8H1,middlegame
2026-01-26,1445,https://lichess.org/training/Xp8H1,advantage
2026-01-26,1445,https://lichess.org/training/Xp8H1,short
2026-01-26,1445,https://lichess.org/training/Xp8H1,master
2026-01-26,1437,https://lichess.org/training/6ApPh,deflection
2026-01-26,1437,https://lichess.org/training/6ApPh,endgame
2026-01-26,1437,https://lichess.org/training/6ApPh,master
2026-01-26,1437,https://lichess.org/training/6ApPh,short
2026-01-26,1437,https://lichess.org/training/6ApPh,crushing
2026-01-26,1435,https://lichess.org/training/VgSAy,deflection
2026-01-26,1435,https://lichess.org/training/VgSAy,short
2026-01-26,1435,https://lichess.org/training/VgSAy,advantage
2026-01-26,1435,https://lichess.org/training/VgSAy,master
2026-01-26,1435,https://lichess.org/training/VgSAy,middlegame
2026-01-26,1424,https://lichess.org/training/pzNMn,exposedKing
2026-01-26,1424,https://lichess.org/training/pzNMn,veryLong
2026-01-26,1424,https://lichess.org/training/pzNMn,middlegame
2026-01-26,1424,https://lichess.org/training/pzNMn,advantage
2026-01-26,1424,https://lichess.org/training/pzNMn,pin
2026-01-26,1413,https://lichess.org/training/F6hIj,middlegame
2026-01-26,1413,https://lichess.org/training/F6hIj,advantage
2026-01-26,1413,https://lichess.org/training/F6hIj,fork
2026-01-26,1413,https://lichess.org/training/F6hIj,long
2026-01-26,1413,https://lichess.org/training/F6hIj,sacrifice
2026-01-26,1410,https://lichess.org/training/Wj3w1,crushing
2026-01-26,1410,https://lichess.org/training/Wj3w1,short
2026-01-26,1410,https://lichess.org/training/Wj3w1,endgame
2026-01-26,1333,https://lichess.org/training/7f8Iy,endgame
2026-01-26,1333,https://lichess.org/training/7f8Iy,attraction
2026-01-26,1333,https://lichess.org/training/7f8Iy,long
2026-01-26,1333,https://lichess.org/training/7f8Iy,mateIn3
2026-01-26,1333,https://lichess.org/training/7f8Iy,sacrifice
2026-01-26,1333,https://lichess.org/training/7f8Iy,pin
2026-01-26,1296,https://lichess.org/training/0L9IL,endgame
2026-01-26,1296,https://lichess.org/training/0L9IL,advancedPawn
2026-01-26,1296,https://lichess.org/training/0L9IL,master
2026-01-26,1296,https://lichess.org/training/0L9IL,crushing
2026-01-26,1296,https://lichess.org/training/0L9IL,rookEndgame
2026-01-26,1296,https://lichess.org/training/0L9IL,long
2026-01-26,1296,https://lichess.org/training/0L9IL,promotion
2026-01-26,1193,https://lichess.org/training/xJjrr,mateIn2
2026-01-26,1193,https://lichess.org/training/xJjrr,middlegame
2026-01-26,1193,https://lichess.org/training/xJjrr,short
2026-01-26,1193,https://lichess.org/training/xJjrr,fork
2026-01-26,1193,https://lichess.org/training/xJjrr,anastasiaMate
2026-01-26,1193,https://lichess.org/training/2llpE,endgame
2026-01-26,1193,https://lichess.org/training/2llpE,advantage
2026-01-26,1193,https://lichess.org/training/2llpE,long
2026-01-26,1193,https://lichess.org/training/2llpE,pin
2026-01-26,1174,https://lichess.org/training/nXWWA,mateIn2
2026-01-26,1174,https://lichess.org/training/nXWWA,middlegame
2026-01-26,1174,https://lichess.org/training/nXWWA,short
2026-01-26,1174,https://lichess.org/training/nXWWA,kingsideAttack
2026-01-26,1165,https://lichess.org/training/DyFEn,short
2026-01-26,1165,https://lichess.org/training/DyFEn,advantage
2026-01-26,1165,https://lichess.org/training/DyFEn,master
2026-01-26,1165,https://lichess.org/training/DyFEn,middlegame
2026-01-25,1426,https://lichess.org/training/Os8Mm,endgame
2026-01-25,1426,https://lichess.org/training/Os8Mm,short
2026-01-25,1426,https://lichess.org/training/Os8Mm,advantage
2026-01-25,1426,https://lichess.org/training/Os8Mm,skewer
